review_evidence_id,review_id,municipality_id,source_id,locator,evidence_role,notes
CRE-M126-05,CR-M126-CATEGORY-COVERAGE,M126,S-M126-05,可燃ごみと粗大ごみ境界,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M126-06,CR-M126-CATEGORY-COVERAGE,M126,S-M126-06,不燃ごみと電池取り外し等の前処理,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M126-07,CR-M126-CATEGORY-COVERAGE,M126,S-M126-07,粗大ごみの直接搬入・戸別収集経路,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M128-01,CR-M128-CATEGORY-COVERAGE,M128,S-M128-01,市全域向け現行分別冊子索引。燃やせる、古紙・衣類、びん・缶類/PET、プラ2区分、燃やせない、使用済小型家電、処理困難物、粗大ごみ,PRIMARY_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M128-02,CR-M128-CATEGORY-COVERAGE,M128,S-M128-02,処理困難物。中身を使い切り、穴を開ける,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M128-03,CR-M128-CATEGORY-COVERAGE,M128,S-M128-03,粗大ごみは戸別予約または自己搬入,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M129-01,CR-M129-CATEGORY-COVERAGE,M129,S-M129-01,市全域向け現行分別体系。燃やせる・燃やせない・空びん・古紙・PET・空かん・古着布類・発泡スチロール白色トレイ・大型ごみ,PRIMARY_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M130-01,CR-M130-CATEGORY-COVERAGE,M130,S-M130-01,種類でさがすの12現行区分と収集不能2通知区分,PRIMARY_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M130-02,CR-M130-CATEGORY-COVERAGE,M130,S-M130-02,充電式電池を有害ごみへ変更。スプレー缶は使い切れば穴あけ不要,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M130-03,CR-M130-CATEGORY-COVERAGE,M130,S-M130-03,各区分の現行処理経路、特定家庭用機器・家庭用パソコンの特殊経路,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M131-01,CR-M131-CATEGORY-COVERAGE,M131,S-M131-01,焼却、プラマーク、金属不燃、粗大、PET、リサイクルびん、陶器ガラス、蛍光灯、電池ライタースプレー、新聞雑誌段ボール、衣類の11区分,PRIMARY_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M132-01,CR-M132-CATEGORY-COVERAGE,M132,S-M132-01,燃える、古紙紙パック、リサイクルビン、ガラス灰、金属、小型家電、空缶、粗大の町全域向け体系,PRIMARY_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M132-02,CR-M132-CATEGORY-COVERAGE,M132,S-M132-02,PETはキャップ・ラベルを外し、洗い、つぶし、専用回収ボックスへ,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M133-01,CR-M133-CATEGORY-COVERAGE,M133,S-M133-01,7上位分別と定期収集体系,PRIMARY_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M133-02,CR-M133-CATEGORY-COVERAGE,M133,S-M133-02,缶と金属を別々の指定袋へ出す,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M133-03,CR-M133-CATEGORY-COVERAGE,M133,S-M133-03,新聞・雑誌・段ボール・古着・紙パックを種別ごとに分別,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M134-01,CR-M134-CATEGORY-COVERAGE,M134,S-M134-01,7上位分別と定期収集体系,PRIMARY_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M134-02,CR-M134-CATEGORY-COVERAGE,M134,S-M134-02,缶と金属を別々に排出。スプレー缶は使い切る,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M134-03,CR-M134-CATEGORY-COVERAGE,M134,S-M134-03,新聞・雑誌・段ボール・古着・紙パックを種別ごとに分けて結束,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M135-01,CR-M135-CATEGORY-COVERAGE,M135,S-M135-01,令和8年4月1日版ごみ出しガイドブックへの現行導線,PRIMARY_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M135-02,CR-M135-CATEGORY-COVERAGE,M135,S-M135-02,可燃・不燃・資源の3指定袋、古紙等の資源回収、大型ごみの現行経路,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M135-03,CR-M135-CATEGORY-COVERAGE,M135,S-M135-03,令和8年4月からの可燃・不燃・資源指定袋と大型ごみ荷票の現行価格,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
CRE-M135-04,CR-M135-CATEGORY-COVERAGE,M135,S-M135-04,大型ごみのLINE予約経路,SUPPLEMENTAL_INDEX,2026-08-19 Batch 13 resident-facing category completeness review
