lesson_variant_group_id,municipality_id,internal_item_id,teaching_box_id,condition,preparation,exception_destination,evidence_source_id,evidence_url,evidence_locator,review_status,checked_date,reviewer,note
LV-M127-03,M127,I029,TB-M127-03-04,家庭用モバイルバッテリー,端子を絶縁する,破損・膨張品は通常BOXへ入れず公式窓口へ相談,S-M127-04,https://www2.city.mine.lg.jp/material/files/group/11/R6_guidesyuuhou.pdf,分別一覧「モバイルバッテリー」,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M127-03,M127,I031,TB-M127-03-06,割れていない一般的な電球,割れないよう保護する,割れたもの・蛍光管・LEDは自治体条件を確認,S-M127-04,https://www2.city.mine.lg.jp/material/files/group/11/R6_guidesyuuhou.pdf,分別一覧「電球」,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M127-03,M127,I033,TB-M127-03-06,中身を使い切った使い捨てライター,火気のない場所でガスを使い切る,ガスを抜けない場合は自治体窓口へ相談,S-M127-04,https://www2.city.mine.lg.jp/material/files/group/11/R6_guidesyuuhou.pdf,分別一覧「使い捨てライター」,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M136-01,M136,I001,TB-M136-01-01,PETマークのある飲料用ペットボトル本体,キャップとラベルを外し、中をすすぐ,汚れが落ちないもの・対象外容器は公式案内を確認,S-M136-01,https://www.city.yoshinogawa.lg.jp/docs/2019092600010/,ごみの分別について「ペットボトル」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M136-01,M136,I004,TB-M136-01-02,中身を使い切った飲料・食品用アルミ缶,中をすすぐ,スチール缶・大きな缶は別区分を確認,S-M136-01,https://www.city.yoshinogawa.lg.jp/docs/2019092600010/,ごみの分別について「アルミ缶」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M136-01,M136,I006,TB-M136-01-03,無色透明の飲料・食品用ガラスびん,ふたを外し、中をすすぐ,割れたびん・耐熱ガラス・他色びんは別区分,S-M136-01,https://www.city.yoshinogawa.lg.jp/docs/2019092600010/,ごみの分別について「ガラスびん」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M136-01,M136,I007,TB-M136-01-04,汚れを落とせる白色食品トレー,中身を除き、すすいで乾かす,汚れが落ちないもの・回収BOX対象外は別区分,S-M136-01,https://www.city.yoshinogawa.lg.jp/docs/2019092600010/,ごみの分別について「白色食品トレー」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M136-01,M136,I013,TB-M136-01-05,乾いた新聞と折込チラシ,紙ひも等でまとめる,濡れたもの・汚れたものは別区分,S-M136-01,https://www.city.yoshinogawa.lg.jp/docs/2019092600010/,ごみの分別について「新聞」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M136-01,M136,I014,TB-M136-01-06,乾いた段ボール,折りたたみ、紙ひも等でまとめる,汚れたもの・特殊加工品は別区分,S-M136-01,https://www.city.yoshinogawa.lg.jp/docs/2019092600010/,ごみの分別について「段ボール」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M136-01,M136,I017,TB-M136-01-07,洗って開ける飲料用紙パック,洗浄し、切り開いて乾かす,アルミ付き・小型等は自治体条件を確認,S-M136-01,https://www.city.yoshinogawa.lg.jp/docs/2019092600010/,ごみの分別について「紙パック」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M136-01,M136,I029,TB-M136-01-07,家庭用モバイルバッテリー,端子を絶縁する,破損・膨張品は通常BOXへ入れず公式窓口へ相談,S-M136-01,https://www.city.yoshinogawa.lg.jp/docs/2019092600010/,ごみの分別について「モバイルバッテリー」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M136-01,M136,I031,TB-M136-01-08,割れていない一般的な電球,割れないよう保護する,割れたもの・蛍光管・LEDは自治体条件を確認,S-M136-01,https://www.city.yoshinogawa.lg.jp/docs/2019092600010/,ごみの分別について「電球」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M136-01,M136,I033,TB-M136-01-08,中身を使い切った使い捨てライター,火気のない場所でガスを使い切る,ガスを抜けない場合は自治体窓口へ相談,S-M136-01,https://www.city.yoshinogawa.lg.jp/docs/2019092600010/,ごみの分別について「使い捨てライター」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M139-01,M139,I001,TB-M139-01-01,PETマークのある飲料用ペットボトル本体,キャップとラベルを外し、中をすすぐ,汚れが落ちないもの・対象外容器は公式案内を確認,S-M139-02,https://www.city.marugame.lg.jp/page/41602.html,品目別分別「ペットボトル」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M139-01,M139,I004,TB-M139-01-01,中身を使い切った飲料・食品用アルミ缶,中をすすぐ,スチール缶・大きな缶は別区分を確認,S-M139-02,https://www.city.marugame.lg.jp/page/41602.html,品目別分別「アルミ缶」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M139-01,M139,I006,TB-M139-01-01,無色透明の飲料・食品用ガラスびん,ふたを外し、中をすすぐ,割れたびん・耐熱ガラス・他色びんは別区分,S-M139-02,https://www.city.marugame.lg.jp/page/41602.html,品目別分別「ガラスびん」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M139-01,M139,I007,TB-M139-01-02,汚れを落とせる白色食品トレー,中身を除き、すすいで乾かす,汚れが落ちないもの・回収BOX対象外は別区分,S-M139-02,https://www.city.marugame.lg.jp/page/41602.html,品目別分別「白色食品トレー」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M139-01,M139,I013,TB-M139-01-01,乾いた新聞と折込チラシ,紙ひも等でまとめる,濡れたもの・汚れたものは別区分,S-M139-02,https://www.city.marugame.lg.jp/page/41602.html,品目別分別「新聞」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M139-01,M139,I014,TB-M139-01-01,乾いた段ボール,折りたたみ、紙ひも等でまとめる,汚れたもの・特殊加工品は別区分,S-M139-02,https://www.city.marugame.lg.jp/page/41602.html,品目別分別「段ボール」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M139-01,M139,I017,TB-M139-01-01,洗って開ける飲料用紙パック,洗浄し、切り開いて乾かす,アルミ付き・小型等は自治体条件を確認,S-M139-02,https://www.city.marugame.lg.jp/page/41602.html,品目別分別「紙パック」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M139-01,M139,I029,TB-M139-01-03,家庭用モバイルバッテリー,端子を絶縁する,破損・膨張品は通常BOXへ入れず公式窓口へ相談,S-M139-04,https://www.city.marugame.lg.jp/page/2401.html,ページ本文「モバイルバッテリー」,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M139-01,M139,I031,TB-M139-01-04,割れていない一般的な電球,割れないよう保護する,割れたもの・蛍光管・LEDは自治体条件を確認,S-M139-02,https://www.city.marugame.lg.jp/page/41602.html,品目別分別「電球」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
LV-M139-01,M139,I033,TB-M139-01-01,中身を使い切った使い捨てライター,火気のない場所でガスを使い切る,ガスを抜けない場合は自治体窓口へ相談,S-M139-02,https://www.city.marugame.lg.jp/page/41602.html,品目別分別「使い捨てライター」相当欄,COMPLETE,2026-08-28,OPENAI_CODEX_REGIONAL_LESSON_BATCH_20260828,教材画像の通常状態を採点。正答を変える条件だけ保持
